timestamp,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH),newtimestamp
2019-07-12 02-11-06,42,39,42,39,12/07/19 1:55
2019-07-12 02-16-07,42,39,42,39,12/07/19 2:00
2019-07-12 02-21-08,42,39,42,39,12/07/19 2:05
2019-07-12 02-26-09,42,39,42,39,12/07/19 2:10
2019-07-12 02-31-10,42,39,42,39,12/07/19 2:15
2019-07-12 02-36-11,42,39,42,39,12/07/19 2:20
2019-07-12 02-41-12,42,39,42,39,12/07/19 2:25
2019-07-12 02-46-13,42,39,42,39,12/07/19 2:30
2019-07-12 02-51-14,42,39,42,39,12/07/19 2:35
2019-07-12 02-56-15,42,39,42,39,12/07/19 2:40
2019-07-12 03-01-15,42,39,42,39,12/07/19 2:45
2019-07-12 03-06-17,42,39,42,39,12/07/19 2:50
2019-07-12 03-11-18,42,39,42,39,12/07/19 2:55
2019-07-12 03-16-18,42,39,42,39,12/07/19 3:00
2019-07-12 03-21-19,42,39,42,39,12/07/19 3:05
2019-07-12 03-26-20,42,39,42,39,12/07/19 3:10
2019-07-12 03-31-21,42,39,42,39,12/07/19 3:15
2019-07-12 03-36-22,42,39,42,39,12/07/19 3:20
2019-07-12 03-41-23,42,39,42,39,12/07/19 3:25
2019-07-12 03-46-23,42,39,42,39,12/07/19 3:30
2019-07-12 03-51-24,42,39,42,39,12/07/19 3:35
2019-07-12 03-56-25,42,39,42,39,12/07/19 3:40
2019-07-12 04-01-26,42,39,42,39,12/07/19 3:45
2019-07-12 04-06-27,42,39,42,39,12/07/19 3:50
2019-07-12 04-11-27,42,39,42,39,12/07/19 3:55
2019-07-12 04-16-28,42,39,42,39,12/07/19 4:00
2019-07-12 04-21-29,42,39,42,39,12/07/19 4:05
2019-07-12 04-26-30,42,39,42,39,12/07/19 4:10
2019-07-12 04-31-31,42,39,42,39,12/07/19 4:15
2019-07-12 04-36-32,42,39,42,39,12/07/19 4:20
2019-07-12 04-41-32,42,39,42,39,12/07/19 4:25
2019-07-12 04-46-33,42,39,42,39,12/07/19 4:30
2019-07-12 04-51-34,42,39,42,39,12/07/19 4:35
2019-07-12 04-56-35,42,39,42,39,12/07/19 4:40
2019-07-12 05-01-36,42,39,42,39,12/07/19 4:45
2019-07-12 05-06-36,42,39,42,39,12/07/19 4:50
2019-07-12 05-11-37,42,39,42,39,12/07/19 4:55
2019-07-12 05-16-38,42,39,42,39,12/07/19 5:00
2019-07-12 05-21-39,42,39,42,39,12/07/19 5:05
2019-07-12 05-26-40,42,39,42,39,12/07/19 5:10
2019-07-12 05-31-41,42,39,42,39,12/07/19 5:15
2019-07-12 05-36-42,42,39,42,39,12/07/19 5:20
2019-07-12 05-41-42,42,39,42,39,12/07/19 5:25
2019-07-12 05-46-43,42,39,42,39,12/07/19 5:30
2019-07-12 05-51-44,42,39,42,39,12/07/19 5:35
2019-07-12 05-56-45,42,39,42,39,12/07/19 5:40
2019-07-12 06-01-46,42,39,42,39,12/07/19 5:45
2019-07-12 06-06-47,42,39,42,39,12/07/19 5:50
2019-07-12 06-11-47,42,39,42,39,12/07/19 5:55
2019-07-12 06-16-48,42,39,42,39,12/07/19 6:00
2019-07-12 06-21-49,42,39,42,39,12/07/19 6:05
2019-07-12 06-26-50,42,39,42,39,12/07/19 6:10
2019-07-12 06-31-51,42,39,42,39,12/07/19 6:15
2019-07-12 06-36-52,42,39,42,39,12/07/19 6:20
2019-07-12 06-41-53,42,39,42,39,12/07/19 6:25
2019-07-12 06-46-53,42,39,42,39,12/07/19 6:30
2019-07-12 06-51-54,42,39,42,39,12/07/19 6:35
2019-07-12 06-56-55,42,39,42,39,12/07/19 6:40
2019-07-12 07-01-56,42,39,42,39,12/07/19 6:45
2019-07-12 07-06-57,42,39,42,39,12/07/19 6:50
2019-07-12 07-11-57,42,39,42,39,12/07/19 6:55
2019-07-12 07-16-58,42,39,42,39,12/07/19 7:00
2019-07-12 07-21-59,42,39,42,39,12/07/19 7:05
2019-07-12 07-27-00,42,39,42,39,12/07/19 7:10
2019-07-12 07-32-01,42,39,42,39,12/07/19 7:15
2019-07-12 07-37-02,42,39,42,39,12/07/19 7:20
2019-07-12 07-42-03,42,39,42,39,12/07/19 7:25
2019-07-12 07-47-04,42,39,42,39,12/07/19 7:30
2019-07-12 07-52-04,42,39,42,39,12/07/19 7:35
2019-07-12 07-57-05,42,39,42,39,12/07/19 7:40
2019-07-12 08-02-06,42,39,42,39,12/07/19 7:45
2019-07-12 08-07-07,42,39,42,39,12/07/19 7:50
2019-07-12 08-12-08,42,39,42,39,12/07/19 7:55
2019-07-12 08-17-09,42,39,42,39,12/07/19 8:00
2019-07-12 08-22-09,42,39,42,39,12/07/19 8:05
2019-07-12 08-27-10,42,39,42,39,12/07/19 8:10
2019-07-12 08-32-11,41,40,55,30,12/07/19 8:15
2019-07-12 08-37-12,41,40,41,40,12/07/19 8:20
2019-07-12 08-42-13,42,39,42,39,12/07/19 8:25
2019-07-12 08-47-14,42,39,53,31,12/07/19 8:30
2019-07-12 08-52-15,41,40,41,40,12/07/19 8:35
2019-07-12 08-57-15,42,39,55,30,12/07/19 8:40
2019-07-12 09-02-16,41,40,41,40,12/07/19 8:45
2019-07-12 09-07-17,41,40,41,40,12/07/19 8:50
2019-07-12 09-12-18,41,40,55,30,12/07/19 8:55
2019-07-12 09-17-19,42,39,42,39,12/07/19 9:00
2019-07-12 09-22-20,42,39,66,25,12/07/19 9:05
2019-07-12 09-27-20,41,40,71,23,12/07/19 9:10
2019-07-12 09-32-21,42,39,56,29,12/07/19 9:15
2019-07-12 09-37-22,41,40,41,40,12/07/19 9:20
2019-07-12 09-42-23,41,40,41,40,12/07/19 9:25
2019-07-12 09-47-24,41,40,41,40,12/07/19 9:30
2019-07-12 09-52-25,41,40,53,31,12/07/19 9:35
2019-07-12 09-57-26,41,40,55,30,12/07/19 9:40
2019-07-12 10-02-26,41,40,56,29,12/07/19 9:45
2019-07-12 10-07-27,41,40,53,31,12/07/19 9:50
2019-07-12 10-12-28,42,39,42,39,12/07/19 9:55
2019-07-12 10-17-29,42,39,42,39,12/07/19 10:00
2019-07-12 10-22-30,42,39,42,39,12/07/19 10:05
2019-07-12 10-27-31,41,40,59,28,12/07/19 10:10
2019-07-12 10-32-31,42,39,75,22,12/07/19 10:15
2019-07-12 10-37-32,42,39,61,27,12/07/19 10:20
2019-07-12 10-42-33,42,39,71,23,12/07/19 10:25
2019-07-12 10-47-34,42,39,42,39,12/07/19 10:30
2019-07-12 10-52-35,41,40,41,40,12/07/19 10:35
2019-07-12 10-57-36,41,40,41,40,12/07/19 10:40
2019-07-12 11-02-36,42,39,56,29,12/07/19 10:45
2019-07-12 11-07-37,42,39,68,24,12/07/19 10:50
2019-07-12 11-12-38,42,39,53,31,12/07/19 10:55
2019-07-12 11-17-39,41,40,97,17,12/07/19 11:00
2019-07-12 11-22-39,42,39,86,19,12/07/19 11:05
2019-07-12 11-27-40,42,39,63,26,12/07/19 11:10
2019-07-12 11-32-41,41,40,53,31,12/07/19 11:15
2019-07-12 11-37-42,41,40,41,40,12/07/19 11:20
2019-07-12 11-42-43,42,39,59,28,12/07/19 11:25
2019-07-12 11-47-44,42,39,53,31,12/07/19 11:30
2019-07-12 11-52-44,41,40,41,40,12/07/19 11:35
2019-07-12 11-57-45,41,40,41,40,12/07/19 11:40
2019-07-12 12-02-46,42,39,59,28,12/07/19 11:45
2019-07-12 12-07-47,42,39,78,21,12/07/19 11:50
2019-07-12 12-12-48,41,40,66,25,12/07/19 11:55
2019-07-12 12-17-49,41,40,56,29,12/07/19 12:00
2019-07-12 12-22-50,41,40,61,27,12/07/19 12:05
2019-07-12 12-27-51,42,39,66,25,12/07/19 12:10
2019-07-12 12-32-51,42,39,71,23,12/07/19 12:15
2019-07-12 12-37-52,41,40,59,28,12/07/19 12:20
2019-07-12 12-42-53,41,40,68,24,12/07/19 12:25
2019-07-12 12-47-54,41,40,103,16,12/07/19 12:30
2019-07-12 12-52-55,42,39,86,19,12/07/19 12:35
2019-07-12 12-57-55,42,39,110,15,12/07/19 12:40
2019-07-12 13-02-56,42,39,118,14,12/07/19 12:45
2019-07-12 13-07-57,41,40,118,14,12/07/19 12:50
2019-07-12 13-12-58,42,39,75,22,12/07/19 12:55
2019-07-12 13-17-59,41,40,55,30,12/07/19 13:00
2019-07-12 13-23-00,42,39,66,25,12/07/19 13:05
2019-07-12 13-28-01,42,39,61,27,12/07/19 13:10
2019-07-12 13-33-01,42,39,66,25,12/07/19 13:15
2019-07-12 13-38-02,41,40,71,23,12/07/19 13:20
2019-07-12 13-43-03,41,40,63,26,12/07/19 13:25
2019-07-12 13-48-04,41,40,59,28,12/07/19 13:30
2019-07-12 13-53-05,41,40,41,40,12/07/19 13:35
2019-07-12 13-58-06,41,40,41,40,12/07/19 13:40
2019-07-12 14-03-07,41,40,68,24,12/07/19 13:45
2019-07-12 14-08-07,42,39,59,28,12/07/19 13:50
2019-07-12 14-13-08,42,39,71,23,12/07/19 13:55
2019-07-12 14-18-09,42,39,61,27,12/07/19 14:00
2019-07-12 14-23-10,41,40,86,19,12/07/19 14:05
2019-07-12 14-28-11,41,40,86,19,12/07/19 14:10
2019-07-12 14-33-12,42,39,82,20,12/07/19 14:15
2019-07-12 14-38-13,42,39,78,21,12/07/19 14:20
2019-07-12 14-43-14,43,38,150,11,12/07/19 14:25
2019-07-12 14-48-15,43,38,127,13,12/07/19 14:30
2019-07-12 14-53-16,42,39,68,24,12/07/19 14:35
2019-07-12 14-58-17,41,40,75,22,12/07/19 14:40
2019-07-12 15-03-18,41,40,53,31,12/07/19 14:45
2019-07-12 15-08-19,41,40,55,30,12/07/19 14:50
2019-07-12 15-13-19,41,40,41,40,12/07/19 14:55
2019-07-12 15-18-20,41,40,41,40,12/07/19 15:00
2019-07-12 15-23-21,41,40,41,40,12/07/19 15:05
2019-07-12 15-28-22,42,39,53,31,12/07/19 15:10
2019-07-12 15-33-23,41,40,68,24,12/07/19 15:15
2019-07-12 15-38-24,41,40,59,28,12/07/19 15:20
2019-07-12 15-43-25,41,40,61,27,12/07/19 15:25
2019-07-12 15-48-25,42,39,59,28,12/07/19 15:30
2019-07-12 15-53-26,42,39,42,39,12/07/19 15:35
2019-07-12 15-58-27,42,39,59,28,12/07/19 15:40
2019-07-12 16-03-28,41,40,59,28,12/07/19 15:45
2019-07-12 16-08-29,41,40,53,31,12/07/19 15:50
2019-07-12 16-13-30,41,40,55,30,12/07/19 15:55
2019-07-12 16-18-31,41,40,66,25,12/07/19 16:00
2019-07-12 16-23-32,42,39,63,26,12/07/19 16:05
2019-07-12 16-28-33,41,40,63,26,12/07/19 16:10
2019-07-12 16-33-33,42,39,66,25,12/07/19 16:15
2019-07-12 16-38-34,42,39,61,27,12/07/19 16:20
2019-07-12 16-43-35,41,40,55,30,12/07/19 16:25
2019-07-12 16-48-36,41,40,51,32,12/07/19 16:30
2019-07-12 16-53-37,41,40,66,25,12/07/19 16:35
2019-07-12 16-58-38,42,39,59,28,12/07/19 16:40
2019-07-12 17-03-39,41,40,53,31,12/07/19 16:45
2019-07-12 17-08-40,41,40,55,30,12/07/19 16:50
2019-07-12 17-13-41,41,40,66,25,12/07/19 16:55
2019-07-12 17-18-41,41,40,63,26,12/07/19 17:00
2019-07-12 17-23-42,42,39,71,23,12/07/19 17:05
2019-07-12 17-28-43,41,40,68,24,12/07/19 17:10
2019-07-12 17-33-44,42,39,42,39,12/07/19 17:15
2019-07-12 17-38-45,41,40,59,28,12/07/19 17:20
2019-07-12 17-43-46,41,40,68,24,12/07/19 17:25
2019-07-12 17-48-47,41,40,41,40,12/07/19 17:30
2019-07-12 17-53-48,41,40,63,26,12/07/19 17:35
2019-07-12 17-58-49,42,39,68,24,12/07/19 17:40
2019-07-12 18-03-50,41,40,61,27,12/07/19 17:45
2019-07-12 18-08-51,41,40,71,23,12/07/19 17:50
2019-07-12 18-13-51,41,40,78,21,12/07/19 17:55
2019-07-12 18-18-52,42,39,61,27,12/07/19 18:00
2019-07-12 18-23-53,42,39,71,23,12/07/19 18:05
2019-07-12 18-28-54,41,40,41,40,12/07/19 18:10
2019-07-12 18-33-55,42,39,61,27,12/07/19 18:15
2019-07-12 18-38-56,42,39,53,31,12/07/19 18:20
2019-07-12 18-43-56,42,39,71,23,12/07/19 18:25
2019-07-12 18-48-57,41,40,55,30,12/07/19 18:30
2019-07-12 18-53-58,41,40,41,40,12/07/19 18:35
2019-07-12 18-58-59,41,40,56,29,12/07/19 18:40
2019-07-12 19-04-00,42,39,61,27,12/07/19 18:45
2019-07-12 19-09-00,41,40,41,40,12/07/19 18:50
2019-07-12 19-14-01,41,40,41,40,12/07/19 18:55
2019-07-12 19-19-02,41,40,59,28,12/07/19 19:00
2019-07-12 19-24-03,41,40,56,29,12/07/19 19:05
2019-07-12 19-29-04,41,40,53,31,12/07/19 19:10
2019-07-12 19-34-04,41,40,56,29,12/07/19 19:15
2019-07-12 19-39-05,41,40,63,26,12/07/19 19:20
2019-07-12 19-44-06,42,39,63,26,12/07/19 19:25
2019-07-12 19-49-07,42,39,68,24,12/07/19 19:30
2019-07-12 19-54-09,41,40,63,26,12/07/19 19:35
2019-07-12 19-59-09,41,40,71,23,12/07/19 19:40
2019-07-12 20-04-10,41,40,78,21,12/07/19 19:45
2019-07-12 20-09-11,42,39,59,28,12/07/19 19:50
2019-07-12 20-14-12,41,40,63,26,12/07/19 19:55
2019-07-12 20-19-13,41,40,68,24,12/07/19 20:00
2019-07-12 20-24-14,42,39,71,23,12/07/19 20:05
2019-07-12 20-29-15,42,39,66,25,12/07/19 20:10
2019-07-12 20-34-16,41,40,56,29,12/07/19 20:15
2019-07-12 20-39-17,42,39,59,28,12/07/19 20:20
2019-07-12 20-44-18,41,40,63,26,12/07/19 20:25
2019-07-12 20-49-18,42,39,61,27,12/07/19 20:30
2019-07-12 20-54-19,41,40,75,22,12/07/19 20:35
2019-07-12 20-59-20,42,39,61,27,12/07/19 20:40
2019-07-12 21-04-21,41,40,68,24,12/07/19 20:45
2019-07-12 21-09-22,42,39,97,17,12/07/19 20:50
2019-07-12 21-14-23,41,40,118,14,12/07/19 20:55
2019-07-12 21-19-24,42,39,137,12,12/07/19 21:00
2019-07-12 21-24-24,41,40,110,15,12/07/19 21:05
2019-07-12 21-29-26,41,40,78,21,12/07/19 21:10
2019-07-12 21-34-26,42,39,59,28,12/07/19 21:15
2019-07-12 21-39-27,42,39,53,31,12/07/19 21:20
2019-07-12 21-44-28,42,39,63,26,12/07/19 21:25
2019-07-12 21-49-29,41,40,55,30,12/07/19 21:30
2019-07-12 21-54-30,41,40,55,30,12/07/19 21:35
2019-07-12 21-59-31,42,39,59,28,12/07/19 21:40
2019-07-12 22-04-32,41,40,56,29,12/07/19 21:45
2019-07-12 22-09-33,42,39,42,39,12/07/19 21:50
2019-07-12 22-14-34,42,39,59,28,12/07/19 21:55
2019-07-12 22-19-34,42,39,55,30,12/07/19 22:00
2019-07-12 22-24-35,42,39,42,39,12/07/19 22:05
2019-07-12 22-29-36,42,39,42,39,12/07/19 22:10
2019-07-12 22-34-37,41,40,41,40,12/07/19 22:15
2019-07-12 22-39-38,42,39,42,39,12/07/19 22:20
2019-07-12 22-44-39,42,39,42,39,12/07/19 22:25
2019-07-12 22-49-40,41,40,53,31,12/07/19 22:30
2019-07-12 22-54-40,41,40,41,40,12/07/19 22:35
2019-07-12 22-59-44,41,40,41,40,12/07/19 22:40
2019-07-12 23-04-45,41,40,41,40,12/07/19 22:45
2019-07-12 23-09-46,41,40,41,40,12/07/19 22:50
2019-07-12 23-14-47,41,40,51,32,12/07/19 22:55
2019-07-12 23-19-47,41,40,41,40,12/07/19 23:00
2019-07-12 23-24-48,41,40,41,40,12/07/19 23:05
2019-07-12 23-29-49,41,40,41,40,12/07/19 23:10
2019-07-12 23-34-50,41,40,41,40,12/07/19 23:15
2019-07-12 23-39-51,41,40,41,40,12/07/19 23:20
2019-07-12 23-44-52,41,40,41,40,12/07/19 23:25
2019-07-12 23-49-52,41,40,41,40,12/07/19 23:30
2019-07-12 23-54-53,41,40,41,40,12/07/19 23:35
2019-07-12 23-59-54,41,40,41,40,12/07/19 23:40
2019-07-13 00-04-55,41,40,41,40,12/07/19 23:45
2019-07-13 00-09-56,41,40,41,40,12/07/19 23:50
2019-07-13 00-14-57,41,40,41,40,12/07/19 23:55
2019-07-13 00-19-57,41,40,41,40,13/07/19 0:00
2019-07-13 00-24-58,41,40,41,40,13/07/19 0:05
2019-07-13 00-29-59,41,40,41,40,13/07/19 0:10
2019-07-13 00-35-00,41,40,41,40,13/07/19 0:15
2019-07-13 00-40-00,41,40,41,40,13/07/19 0:20
2019-07-13 00-45-01,41,40,41,40,13/07/19 0:25
2019-07-13 00-50-02,41,40,41,40,13/07/19 0:30
2019-07-13 00-55-03,41,40,41,40,13/07/19 0:35
2019-07-13 01-00-04,41,40,41,40,13/07/19 0:40
2019-07-13 01-05-04,41,40,41,40,13/07/19 0:45
2019-07-13 01-10-05,41,40,41,40,13/07/19 0:50
2019-07-13 01-15-06,41,40,41,40,13/07/19 0:55
2019-07-13 01-20-07,41,40,41,40,13/07/19 1:00
2019-07-13 01-25-08,41,40,41,40,13/07/19 1:05
2019-07-13 01-30-08,41,40,41,40,13/07/19 1:10
2019-07-13 01-35-09,41,40,41,40,13/07/19 1:15
2019-07-13 01-40-10,41,40,41,40,13/07/19 1:20
2019-07-13 01-45-11,41,40,41,40,13/07/19 1:25
2019-07-13 01-50-11,41,40,41,40,13/07/19 1:30
2019-07-13 01-55-12,41,40,41,40,13/07/19 1:35
2019-07-13 02-00-13,41,40,41,40,13/07/19 1:40
2019-07-13 02-05-13,41,40,41,40,13/07/19 1:45
2019-07-13 02-10-14,41,40,41,40,13/07/19 1:50
2019-07-13 02-15-15,41,40,41,40,13/07/19 1:55
2019-07-13 02-20-16,41,40,41,40,13/07/19 2:00
2019-07-13 02-25-17,41,40,41,40,13/07/19 2:05
2019-07-13 02-30-18,41,40,41,40,13/07/19 2:10
2019-07-13 02-35-19,41,40,41,40,13/07/19 2:15
2019-07-13 02-40-20,41,40,41,40,13/07/19 2:20
2019-07-13 02-45-21,41,40,41,40,13/07/19 2:25
2019-07-13 02-50-21,41,40,41,40,13/07/19 2:30
2019-07-13 02-55-22,41,40,41,40,13/07/19 2:35
2019-07-13 03-00-23,41,40,41,40,13/07/19 2:40
2019-07-13 03-05-23,41,40,41,40,13/07/19 2:45
2019-07-13 03-10-24,41,40,41,40,13/07/19 2:50
2019-07-13 03-15-25,41,40,41,40,13/07/19 2:55
2019-07-13 03-20-26,41,40,41,40,13/07/19 3:00
2019-07-13 03-25-26,41,40,41,40,13/07/19 3:05
2019-07-13 03-30-27,41,40,41,40,13/07/19 3:10
2019-07-13 03-35-28,41,40,41,40,13/07/19 3:15
2019-07-13 03-40-29,41,40,41,40,13/07/19 3:20
2019-07-13 03-45-29,41,40,41,40,13/07/19 3:25
2019-07-13 03-50-30,41,40,41,40,13/07/19 3:30
2019-07-13 03-55-31,41,40,41,40,13/07/19 3:35
2019-07-13 04-00-31,41,40,41,40,13/07/19 3:40
2019-07-13 04-05-32,41,40,41,40,13/07/19 3:45
2019-07-13 04-10-33,41,40,41,40,13/07/19 3:50
2019-07-13 04-15-34,41,40,41,40,13/07/19 3:55
2019-07-13 04-20-34,41,40,41,40,13/07/19 4:00
2019-07-13 04-25-35,41,40,41,40,13/07/19 4:05
2019-07-13 04-30-36,41,40,41,40,13/07/19 4:10
2019-07-13 04-35-37,41,40,41,40,13/07/19 4:15
2019-07-13 04-40-37,41,40,41,40,13/07/19 4:20
2019-07-13 04-45-38,41,40,41,40,13/07/19 4:25
2019-07-13 04-50-39,41,40,41,40,13/07/19 4:30
2019-07-13 04-55-40,41,40,41,40,13/07/19 4:35
2019-07-13 05-00-41,41,40,41,40,13/07/19 4:40
2019-07-13 05-05-41,41,40,41,40,13/07/19 4:45
2019-07-13 05-10-42,41,40,41,40,13/07/19 4:50
2019-07-13 05-15-43,41,40,41,40,13/07/19 4:55
2019-07-13 05-20-43,41,40,41,40,13/07/19 5:00
2019-07-13 05-25-44,41,40,41,40,13/07/19 5:05
2019-07-13 05-30-45,41,40,41,40,13/07/19 5:10
2019-07-13 05-35-46,41,40,41,40,13/07/19 5:15
2019-07-13 05-40-46,41,40,41,40,13/07/19 5:20
2019-07-13 05-45-47,41,40,41,40,13/07/19 5:25
2019-07-13 05-50-48,41,40,41,40,13/07/19 5:30
2019-07-13 05-55-49,41,40,41,40,13/07/19 5:35
2019-07-13 06-00-50,41,40,41,40,13/07/19 5:40
2019-07-13 06-05-50,41,40,41,40,13/07/19 5:45
2019-07-13 06-10-51,41,40,41,40,13/07/19 5:50
2019-07-13 06-15-52,41,40,41,40,13/07/19 5:55
2019-07-13 06-20-53,41,40,41,40,13/07/19 6:00
2019-07-13 06-25-53,41,40,41,40,13/07/19 6:05
2019-07-13 06-30-54,41,40,41,40,13/07/19 6:10
2019-07-13 06-35-55,41,40,41,40,13/07/19 6:15
2019-07-13 06-40-55,41,40,41,40,13/07/19 6:20
2019-07-13 06-45-56,41,40,41,40,13/07/19 6:25
2019-07-13 06-50-57,41,40,41,40,13/07/19 6:30
2019-07-13 06-55-58,41,40,41,40,13/07/19 6:35
2019-07-13 07-00-59,41,40,41,40,13/07/19 6:40
2019-07-13 07-05-59,41,40,41,40,13/07/19 6:45
2019-07-13 07-11-00,41,40,41,40,13/07/19 6:50
2019-07-13 07-16-01,41,40,41,40,13/07/19 6:55
2019-07-13 07-21-02,41,40,41,40,13/07/19 7:00
2019-07-13 07-26-03,41,40,41,40,13/07/19 7:05
2019-07-13 07-31-04,41,40,41,40,13/07/19 7:10
2019-07-13 07-36-05,41,40,41,40,13/07/19 7:15
2019-07-13 07-41-06,41,40,41,40,13/07/19 7:20
2019-07-13 07-46-07,41,40,41,40,13/07/19 7:25
2019-07-13 07-51-08,41,40,41,40,13/07/19 7:30
2019-07-13 07-56-08,41,40,41,40,13/07/19 7:35
2019-07-13 08-01-09,41,40,41,40,13/07/19 7:40
2019-07-13 08-06-10,41,40,41,40,13/07/19 7:45
2019-07-13 08-11-10,41,40,41,40,13/07/19 7:50
2019-07-13 08-16-15,41,40,41,40,13/07/19 7:55
2019-07-13 08-21-16,41,40,41,40,13/07/19 8:00
2019-07-13 08-26-16,41,40,41,40,13/07/19 8:05
2019-07-13 08-31-17,41,40,41,40,13/07/19 8:10
2019-07-13 08-36-19,42,39,53,31,13/07/19 8:15
2019-07-13 08-41-19,42,39,53,31,13/07/19 8:20
2019-07-13 08-46-20,41,40,61,27,13/07/19 8:25
2019-07-13 08-51-21,41,40,41,40,13/07/19 8:30
2019-07-13 08-56-22,41,40,41,40,13/07/19 8:35
2019-07-13 09-01-23,41,40,41,40,13/07/19 8:40
2019-07-13 09-06-23,41,40,41,40,13/07/19 8:45
2019-07-13 09-11-24,41,40,41,40,13/07/19 8:50
2019-07-13 09-16-25,41,40,41,40,13/07/19 8:55
2019-07-13 09-21-26,41,40,41,40,13/07/19 9:00
2019-07-13 09-26-26,41,40,41,40,13/07/19 9:05
2019-07-13 09-31-27,41,40,68,24,13/07/19 9:10
2019-07-13 09-36-28,41,40,53,31,13/07/19 9:15
2019-07-13 09-41-29,41,40,41,40,13/07/19 9:20
2019-07-13 09-46-30,41,40,41,40,13/07/19 9:25
2019-07-13 09-51-31,42,39,59,28,13/07/19 9:30
2019-07-13 09-56-32,41,40,41,40,13/07/19 9:35
2019-07-13 10-01-32,42,39,42,39,13/07/19 9:40
2019-07-13 10-06-33,42,39,42,39,13/07/19 9:45
2019-07-13 10-11-34,42,39,42,39,13/07/19 9:50
2019-07-13 10-16-35,41,40,55,30,13/07/19 9:55
2019-07-13 10-21-36,41,40,53,31,13/07/19 10:00
2019-07-13 10-26-37,42,39,42,39,13/07/19 10:05
2019-07-13 10-31-38,41,40,53,31,13/07/19 10:10
2019-07-13 10-36-39,41,40,51,32,13/07/19 10:15
2019-07-13 10-41-39,41,40,41,40,13/07/19 10:20
2019-07-13 10-46-40,41,40,41,40,13/07/19 10:25
2019-07-13 10-51-42,41,40,41,40,13/07/19 10:30
2019-07-13 10-56-42,41,40,41,40,13/07/19 10:35
2019-07-13 11-01-43,42,39,61,27,13/07/19 10:40
2019-07-13 11-06-44,42,39,68,24,13/07/19 10:45
2019-07-13 11-11-45,42,39,42,39,13/07/19 10:50
2019-07-13 11-16-46,41,40,53,31,13/07/19 10:55
2019-07-13 11-21-47,41,40,55,30,13/07/19 11:00
2019-07-13 11-26-48,42,39,61,27,13/07/19 11:05
2019-07-13 11-31-49,41,40,51,32,13/07/19 11:10
2019-07-13 11-36-50,42,39,71,23,13/07/19 11:15
2019-07-13 11-41-51,42,39,59,28,13/07/19 11:20
2019-07-13 11-46-52,42,39,42,39,13/07/19 11:25
2019-07-13 11-51-53,41,40,71,23,13/07/19 11:30
2019-07-13 11-56-54,42,39,71,23,13/07/19 11:35
2019-07-13 12-01-55,42,39,71,23,13/07/19 11:40
,,,,,13/07/19 11:45
,,,,,13/07/19 11:50
,,,,,13/07/19 11:55
,,,,,13/07/19 12:00
,,,,,13/07/19 12:05
,,,,,13/07/19 12:10
,,,,,13/07/19 12:15
,,,,,13/07/19 12:20
,,,,,13/07/19 12:25
,,,,,13/07/19 12:30
,,,,,13/07/19 12:35
,,,,,13/07/19 12:40
,,,,,13/07/19 12:45
,,,,,13/07/19 12:50
,,,,,13/07/19 12:55
,,,,,13/07/19 13:00
,,,,,13/07/19 13:05
,,,,,13/07/19 13:10
,,,,,13/07/19 13:15
,,,,,13/07/19 13:20
,,,,,13/07/19 13:25
,,,,,13/07/19 13:30
,,,,,13/07/19 13:35
,,,,,13/07/19 13:40
,,,,,13/07/19 13:45
,,,,,13/07/19 13:50
,,,,,13/07/19 13:55
,,,,,13/07/19 14:00
,,,,,13/07/19 14:05
,,,,,13/07/19 14:10
,,,,,13/07/19 14:15
,,,,,13/07/19 14:20
,,,,,13/07/19 14:25
,,,,,13/07/19 14:30
,,,,,13/07/19 14:35
,,,,,13/07/19 14:40
,,,,,13/07/19 14:45
,,,,,13/07/19 14:50
,,,,,13/07/19 14:55
,,,,,13/07/19 15:00
,,,,,13/07/19 15:05
,,,,,13/07/19 15:10
,,,,,13/07/19 15:15
,,,,,13/07/19 15:20
,,,,,13/07/19 15:25
,,,,,13/07/19 15:30
,,,,,13/07/19 15:35
,,,,,13/07/19 15:40
,,,,,13/07/19 15:45
,,,,,13/07/19 15:50
,,,,,13/07/19 15:55
,,,,,13/07/19 16:00
,,,,,13/07/19 16:05
,,,,,13/07/19 16:10
,,,,,13/07/19 16:15
,,,,,13/07/19 16:20
,,,,,13/07/19 16:25
,,,,,13/07/19 16:30
,,,,,13/07/19 16:35
,,,,,13/07/19 16:40
,,,,,13/07/19 16:45
,,,,,13/07/19 16:50
,,,,,13/07/19 16:55
,,,,,13/07/19 17:00
,,,,,13/07/19 17:05
,,,,,13/07/19 17:10
,,,,,13/07/19 17:15
,,,,,13/07/19 17:20
,,,,,13/07/19 17:25
,,,,,13/07/19 17:30
,,,,,13/07/19 17:35
,,,,,13/07/19 17:40
,,,,,13/07/19 17:45
,,,,,13/07/19 17:50
,,,,,13/07/19 17:55
,,,,,13/07/19 18:00
,,,,,13/07/19 18:05
,,,,,13/07/19 18:10
,,,,,13/07/19 18:15
,,,,,13/07/19 18:20
,,,,,13/07/19 18:25
,,,,,13/07/19 18:30
,,,,,13/07/19 18:35
,,,,,13/07/19 18:40
,,,,,13/07/19 18:45
,,,,,13/07/19 18:50
,,,,,13/07/19 18:55
,,,,,13/07/19 19:00
,,,,,13/07/19 19:05
,,,,,13/07/19 19:10
